,author,statement,source,date,target,BinaryTarget,BinaryNumTarget
205,Ciara,“Joe Biden changes the name of Black History Month.”,Instagram posts,"February 23, 2023",false,FAKE,0
206,Ciara,Big-box stores are refunding and crediting customers for fraud and discrimination.,Facebook posts,"February 23, 2023",false,FAKE,0
207,Ciara,“Putin decimates another adrenochrome warehouse in Ukraine.”,Bloggers,"February 23, 2023",pants-fire,FAKE,0
208,Ciara,Audio is a “record of Biden trying to cover up his stolen documents crime.”,Instagram posts,"February 23, 2023",false,FAKE,0
209,Ciara,Andrew Tate was released from prison and “proven not guilty.”,Instagram posts,"February 23, 2023",false,FAKE,0
210,Ciara,Winston Churchill didn’t mention the Holocaust in his memoirs because it didn’t happen.,Instagram posts,"February 23, 2023",pants-fire,FAKE,0
211,Ciara,Canada has only “had 11 school shooting deaths … in history.”,Viral image,"February 23, 2023",half-true,REAL,1
212,Gabrielle,Photo shows “what railways in Ohio look like while we send $40 billion to Ukraine.”,Facebook posts,"February 23, 2023",false,FAKE,0
213,Samantha,"“Because the Covid shots are still manufactured under the Emergency Use Authorization, they can change up to 49% of the ingredients without FDA approval.""",Instagram posts,"February 22, 2023",false,FAKE,0
214,Ciara,“Leaked audio recording of Biden and Zelenskyy talking in private.”,Viral image,"February 22, 2023",false,FAKE,0
215,Ciara,A photo shows President Joe Biden and Ukrainian President Volodymyr Zelenskyy holding hands.,Viral image,"February 22, 2023",false,FAKE,0
216,Ciara,The U.S. State Department has started a special immigrants visa “evacuation operation.”,Facebook posts,"February 22, 2023",false,FAKE,0
217,Louis,“I never claimed to be Jewish.”,George Santos,"February 22, 2023",pants-fire,FAKE,0
218,Yacob,"""Ron DeSantis voted to cut $473 billion from Medicare.""",DeSantis Watch,"February 22, 2023",half-true,REAL,1
219,Ciara,Richard Belzer died because of a COVID-19 vaccine.,Facebook posts,"February 22, 2023",false,FAKE,0
220,Warren,Brown v. Board of Education “was never about sending Black children to white schools. It was about parents being able to decide where to send their children to school.”,Winsome Earle-Sears,"February 22, 2023",false,FAKE,0
221,Jeff,"""Biden admin negotiates deal to give WHO authority over US pandemic policies.”",Instagram posts,"February 21, 2023",false,FAKE,0
222,Paul,“One man was actually killed” during 2020 protests of police brutality in Raleigh,Tim Moore,"February 21, 2023",false,FAKE,0
223,Ciara,Video shows “the earthquake in Turkey.”,Facebook posts,"February 21, 2023",false,FAKE,0
224,Loreben,“Mickey Mouse to be replaced as official Disney mascot.”,Instagram posts,"February 20, 2023",false,FAKE,0
225,Tom,The dog dewormer fenbendazole can cure cancer in humans.,Facebook posts,"February 20, 2023",false,FAKE,0
226,Louis,"The “average tax” for billionaires is “about 3%,” which is “a lower tax than a schoolteacher or a firefighter.""",Joe Biden,"February 20, 2023",false,FAKE,0
227,Jeff,“Seven ecological disasters in less than 2 weeks. … We are under attack.”,Facebook posts,"February 17, 2023",false,FAKE,0
228,Ciara,KFC tweeted an image of a chicken drumstick for Black History Month.,Viral image,"February 17, 2023",false,FAKE,0
229,Ciara,A photo shows birds that “dropped dead” in Kentucky after the train derailment in Ohio.,Facebook posts,"February 17, 2023",false,FAKE,0
230,Ciara,“Criminal caught after cutting off 37 man buns.”,Viral image,"February 17, 2023",false,FAKE,0
231,Ciara,The city of Atlanta is banning the word “women.”,Viral image,"February 17, 2023",false,FAKE,0
232,Sara,“Obama imposed stricter rules on trains carrying toxins. Trump killed them.”,Occupy Democrats,"February 17, 2023",mostly-true,REAL,1
233,Loreben,"At the World Economic Forum, Moderna CEO Stéphane Bancel admitted that his company produced 100,000 doses of COVID-19 vaccines in 2019, before the pandemic started.",Instagram posts,"February 17, 2023",false,FAKE,0
234,Maria,"“No administration has ever looked less like America, just by the numbers, than the Biden administration.”",Tucker Carlson,"• February 17,",pants-fire,FAKE,0
235,Jeff,"In Australia, ""All joggers must wear a helmet.”",Facebook posts,"February 16, 2023",false,FAKE,0
236,Ciara,President Joe Biden said “this s--- will turn your pacemaker off.”,Viral image,"February 16, 2023",pants-fire,FAKE,0
237,Ciara,Russian President Vladimir Putin “intercepts adrenochrome shipment headed to United States.”,Bloggers,"February 16, 2023",pants-fire,FAKE,0
238,Nusaiba,"""Energy costs are the highest in 15 years.""",Morgan Luttrell,"February 16, 2023",mostly-true,REAL,1
239,Jeff,"""Mother Teresa sold babies.”",Instagram posts,"February 15, 2023",false,FAKE,0
240,Madison,"""It's President Biden who is proposing to cut Medicare Advantage.""",Tom Cotton,"February 15, 2023",false,FAKE,0
241,Loreben,“Michigan State University suspect is 22-year-old ‘Raymone Jordan.’”,Social Media,"February 15, 2023",false,FAKE,0
242,Loreben,"“Humans are not causing climate change.” Magnetic pole shifting “is causing havoc worldwide in weather, climate, earthquakes, tsunamis, etc.”",Instagram posts,"February 15, 2023",false,FAKE,0
243,Jeff,"The earthquake in Turkey is a ""scripted"" use of geo engineering weather modification HAARP",Facebook posts,"February 15, 2023",false,FAKE,0
244,Nusaiba,Gov. Abbott “signed a bill last year eliminating the requirements for Texas schools to teach MLK’s ‘I have a dream’ speech.”,Sawyer Hackett,"February 14, 2023",half-true,REAL,1
245,Andy,"“Right now, driving 100 miles in an electric vehicle is more expensive than driving an internal combustion engine car.”",Erick Erickson,"February 14, 2023",half-true,REAL,1
246,Samantha,The Michigan State University shooter is a 21-year-old man named Lynn Dee Walker.,Facebook posts,"February 14, 2023",false,FAKE,0
247,Amy,On running against Donald Trump for president.,Nikki Haley,"February 14, 2023",full-flop,FAKE,0
248,Samantha,Canada is to thank for American football.,Dave Grohl,"February 13, 2023",mostly-true,REAL,1
249,Sara,The Kansas City Chiefs’ Super Bowl win has been “put on hold as NFL plans to launch an investigation on possible (performance-enhancing drug) use by Patrick Mahomes during halftime.”,Tweets,"February 13, 2023",pants-fire,FAKE,0
250,Matthew,"“We used to rank No. 1 in the world in research and development, now we rank No. 9. China used to rank No. 8, now it ranks No. 2.”",Joe Biden,"February 13, 2023",barely-true,FAKE,0
251,Louis,"""Studies show that children who go to preschool are nearly 50% more likely to finish high school and go on to earn a two- or four-year degree, no matter their background they came from.""",Joe Biden,"February 13, 2023",mostly-true,REAL,1
252,Jeff,“Joe Biden put his pants on backwards”,Instagram posts,"February 10, 2023",pants-fire,FAKE,0
253,Ciara,Gen. Mark Milley “never served in combat.”,Viral image,"February 10, 2023",false,FAKE,0
254,Ciara,Photos show someone in a President Joe Biden mask at the State of the Union.,Facebook posts,"February 10, 2023",pants-fire,FAKE,0
255,Ciara,A photo shows a deputy U.S. marshal “keeping a close eye” on President Joe Biden at the State of the Union address on Feb. 7.,Facebook posts,"February 10, 2023",false,FAKE,0
256,Ciara,A video shows a dog trying to reach her puppies after the Turkey-Syria earthquake.,Viral image,"February 10, 2023",false,FAKE,0
257,Ciara,“100% of COVID deaths in Canada now due to mRNA vaccine.”,Viral image,"February 10, 2023",false,FAKE,0
258,Ciara,Photo shows former President Donald Trump and Mexican President Andrés Manuel López Obrador kissing.,Viral image,"February 10, 2023",false,FAKE,0
259,Tom,"""In the month since Republicans took the House majority,"" they are trying to ""impose a 30% tax on everything.""",Facebook posts,"February 10, 2023",barely-true,FAKE,0
260,Louis,President Joe Biden “cheated on his taxes and got away with it.”,Rick Scott,"February 10, 2023",false,FAKE,0
261,Ciara,"“NASA Curiosity finds Nazi helmet on Mars.""",Viral image,"February 10, 2023",false,FAKE,0
262,Jeff,"""Joe Biden's wide open southern border"" is to blame for fentanyl deaths in the U.S.",Kayleigh McEnany,"February 10, 2023",false,FAKE,0
263,Loreben,"The 87,000 new IRS agents who were supposed to “only target the rich” are now “coming after waitresses’ tips.”",Mike Palicz,"February 10, 2023",barely-true,FAKE,0
264,Ciara,“There are no humans” on the International Space Station.,Facebook posts,"February 9, 2023",false,FAKE,0
265,Tom,"Earthquake in Turkey and Syria is ""a systemic attack against Kurdish people.""",Instagram posts,"February 9, 2023",pants-fire,FAKE,0
266,Sara,An ingredient in some of Chick-fil-A’s dipping sauces can cause serious health problems.,Facebook posts,"February 9, 2023",false,FAKE,0
267,Samantha,"“In the past two years, democracies have become stronger, not weaker. Autocracies have grown weaker, not stronger.”",Joe Biden,"February 9, 2023",false,FAKE,0
268,Madeline,"In Wisconsin, even multimillionaires can be on BadgerCare ""because we don't even ask people what their income level is to qualify for free health care.""",Robin Vos,"February 9, 2023",mostly-true,REAL,1
269,Ciara,"Mark Zuckerberg launched a platform last month ""that allows each user to earn from $500 a day without even leaving home.""",Facebook posts,"February 8, 2023",false,FAKE,0
270,Amy,Joe Biden closed schools during the COVID-19 pandemic.,Lauren Boebert,"February 8, 2023",false,FAKE,0
271,Tom,Wind farm construction is a possible cause of dead whales washing ashore in New Jersey.,Instagram posts,"February 8, 2023",barely-true,FAKE,0
272,Tom,"""Unusual cancers” are “exploding right into stage 4"" and those cancer cells have “the spike protein.""",Facebook posts,"February 8, 2023",false,FAKE,0
273,Jill,"If New York’s proposed limits on natural gas in buildings take effect, the grid today can’t handle the increased electric load.",Robert Ortt,"• February 8,",true,REAL,1
274,Madison,Photo showing Game of Thrones characters depicts victims of the earthquake in Turkey and Syria.,Instagram posts,"February 8, 2023",false,FAKE,0
275,Louis,“We created more new jobs in two years than any president did in their entire term.”,Joe Biden,"February 7, 2023",half-true,REAL,1
276,Jeff,"Image shows a ""Super Bowl script was leaked.”",Tweets,"February 7, 2023",pants-fire,FAKE,0
277,Samantha,"Backyard chicken flocks have stopped laying eggs, and the feed is responsible.",Facebook posts,"February 7, 2023",false,FAKE,0
278,Sara,“‘Satellites’ are on balloons and not in space.”,Instagram posts,"February 7, 2023",pants-fire,FAKE,0
279,D.L.,"""During my time in office, we've increased per pupil aid by more than $300 per student. Now, our schools have returned to the top 10 in the country after falling to 17 under the previous administration.”",Tony Evers,"February 7, 2023",half-true,REAL,1
280,Warren,“You know how many children are dying across Virginia because of fentanyl poisoning? A heck of a lot more than are dying at the hands of guns.”,Mark Obenshain,"February 7, 2023",false,FAKE,0
281,Jeff,"In Ukraine, 2,458 NATO soldiers and 234 NATO military trainers have died, some of whom are from the U.S.",Tweets,"February 6, 2023",pants-fire,FAKE,0
282,Madison,“Pfizer just got caught doing gain of function to mutate covid intentionally for vaccines.”,Instagram posts,"February 6, 2023",false,FAKE,0
283,Paul,Diamond and Silk pundit died from COVID-19,Tweets,"February 6, 2023",false,FAKE,0
284,Jeff,"Joe Biden said to transgender women, “you will never be a real woman.”",Instagram posts,"February 6, 2023",pants-fire,FAKE,0
285,Yacob,"""(Ron) DeSantis' bill would remove: background checks, instruction, training and oversight.""",Gavin Newsom,"February 6, 2023",half-true,REAL,1
286,Ciara,A vigilante “shot down the Chinese spy balloon in an extraordinary act.”,Instagram posts,"February 6, 2023",false,FAKE,0
287,Samantha,“Female student-athletes in Florida need to provide their schools with detailed information about their periods.”,Tweets,"February 3, 2023",half-true,REAL,1
288,Jeff,Illinois “received $5.1 billion at an elementary school there that used it for equity and diversity.”,Marjorie Taylor Greene,"February 3, 2023",false,FAKE,0
289,Maria,"""Under Biden, we have seen over 4.6 million encounters at our southern border. Most have been released into the interior and will stay here indefinitely.""",Chip Roy,"• February 3,",half-true,REAL,1
290,Vanessa,"""In 2010, (Wisconsin Republicans) inherited a multi-Billion dollar deficit … Today we are looking at a projected surplus approaching 7 Billion.""",Devin LeMahieu,"February 3, 2023",mostly-true,REAL,1
291,Jeff,"President Joe Biden said, “The idea that we’re going to send in tanks to Ukraine, that’s called World War III.”",Tweets,"February 2, 2023",false,FAKE,0
292,Sara,Pregnancy tests include a “hidden Plan B” pill.,Facebook posts,"February 2, 2023",false,FAKE,0
293,Loreben,"“More classified documents (were) found at the University of Delaware,” the “equivalent of a tractor trailer worth.”",Peggy Hubbard,"February 2, 2023",false,FAKE,0
294,Tom,"U.S. Rep. Ilhan Omar is ""facing 40 years in prison and deportation after seven new crimes uncovered.""",Facebook posts,"February 2, 2023",false,FAKE,0
295,Laura,"“Wisconsin is the nation’s top cranberry producer — in fact, our farmers harvest around 60 percent of the country’s crop.”",Tony Evers,"February 2, 2023",true,REAL,1
296,Madison,The officers who beat Tyre Nichols targeted him because he was “allegedly dating” one of their wives.,Facebook posts,"February 1, 2023",false,FAKE,0
